Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.128-192.168.137.129-8443-57042-6,192.168.137.129,57042,192.168.137.128,8443,6,15/03/2025 09:33:52 AM,25802054,9,6,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,229.83333333333331,500.3480455309751,76.58305032614845,0.5813490662410055,1843003.857142857,6803115.321410489,25478593.0,12.0,25802007.0,3225250.875,8992111.06962433,25478593.0,12.0,25801449.0,5160289.8,11358945.68584416,25479011.0,130.0,0,0,0,0,284,188,0.3488094397446033,0.2325396264964022,0.0,1246.0,123.5,326.42855267270966,106555.6,0,0,1,0,0,0,0,0,0.0,131.73333333333332,66.33333333333333,229.83333333333331,0,0,0,0,0,0,9,597,6,1379,-1,506,2,0,47.0,0.0,47.0,47.0,25478593.0,0.0,25478593.0,25478593.0,SSL
192.168.137.128-192.168.137.129-8443-55814-6,192.168.137.129,55814,192.168.137.128,8443,6,15/03/2025 09:33:52 AM,25947524,9,7,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,197.0,464.9404979851365,76.1537016017405,0.6166291627671295,1729834.933333333,6584723.169433652,25529982.0,87.0,25947349.0,3243418.624999999,9005928.11544074,25529982.0,184.0,25947427.0,4324571.166666666,10389532.893780708,25530342.0,582.0,0,0,0,0,284,220,0.3468539040565103,0.2697752587106191,0.0,1246.0,116.23529411764704,317.4792373943067,100793.06617647056,0,0,1,0,0,0,0,0,0.0,123.5,66.33333333333333,197.0,0,0,0,0,0,0,9,597,7,1379,-1,506,2,0,175.0,0.0,175.0,175.0,25529982.0,0.0,25529982.0,25529982.0,SSL
192.168.137.128-192.168.137.129-8443-53956-6,192.168.137.129,53956,192.168.137.128,8443,6,15/03/2025 09:34:14 AM,4262511,9,7,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,197.0,464.9404979851365,463.576516283477,3.7536560022953607,284167.3999999999,913248.2003059032,3530796.0,6.0,4262505.0,532813.1249999999,1231575.2102956185,3530796.0,184.0,4262409.0,710401.5,1404381.5368633624,3531056.0,802.0,0,0,0,0,284,220,2.11143150129114,1.6422245010042202,0.0,1246.0,116.23529411764704,317.4792373943067,100793.06617647056,0,0,1,0,0,0,0,0,0.0,123.5,66.33333333333333,197.0,0,0,0,0,0,0,9,597,7,1379,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-55570-6,192.168.137.128,8443,192.168.137.129,55570,6,15/03/2025 09:34:18 AM,72769,2,1,128.0,0.0,88.0,40.0,64.0,33.94112549695428,0.0,0.0,0.0,0.0,1758.9907790405257,41.22634638376232,36384.5,51444.13965166489,72761.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,27.48423092250821,13.742115461254103,0.0,88.0,32.0,41.82503237695499,1749.333333333333,0,0,0,0,1,0,0,0,0.0,42.66666666666666,64.0,0.0,0,0,0,0,0,0,2,128,1,0,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-55782-6,192.168.137.129,55782,192.168.137.128,8443,6,15/03/2025 09:33:55 AM,23110784,18,14,1194.0,2846.0,517.0,0.0,66.33333333333331,165.951091306693,1246.0,0.0,203.2857142857143,444.327915737124,174.81016654389572,1.3846349825259066,745509.1612903227,2666136.8171475884,10725452.0,8.0,23110776.0,1359457.4117647056,3527221.4525804347,10725452.0,149.0,23110624.0,1777740.3076923075,3983670.87174661,10731428.0,113.0,0,0,0,0,580,452,0.7788571776708224,0.6057778048550841,0.0,1246.0,122.42424242424238,316.1234954791235,99934.0643939394,0,0,1,0,0,0,0,0,0.0,126.25,66.33333333333333,203.28571428571428,0,0,0,0,0,0,18,1194,14,2846,-1,506,4,0,638735.5,903297.093160661,1277463.0,8.0,10704507.5,29619.99595712329,10725452.0,10683563.0,SSL
192.168.137.128-192.168.137.129-8443-55470-6,192.168.137.128,8443,192.168.137.129,55470,6,15/03/2025 09:34:18 AM,60953,2,1,128.0,0.0,88.0,40.0,64.0,33.94112549695428,0.0,0.0,0.0,0.0,2099.978672091612,49.21825012714714,30476.5,43088.96592516464,60945.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,32.812166751431434,16.406083375715717,0.0,88.0,32.0,41.82503237695499,1749.333333333333,0,0,0,0,1,0,0,0,0.0,42.66666666666666,64.0,0.0,0,0,0,0,0,0,2,128,1,0,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-57104-6,192.168.137.129,57104,192.168.137.128,8443,6,15/03/2025 09:32:47 AM,91592062,36,27,2388.0,5780.0,517.0,0.0,66.33333333333333,163.56318132671024,1246.0,0.0,214.07407407407408,441.1788339582528,89.17803379074488,0.6878325329109852,1477291.322580645,6111213.861323748,35208251.0,5.0,91592057.0,2616915.914285714,7995943.492572973,35208251.0,9.0,91591429.0,3522747.269230769,9158502.109802704,35250189.0,178.0,0,0,0,0,1172,884,0.3930471616634201,0.2947853712475651,0.0,1246.0,127.62499999999996,317.48693261448165,100797.9523809524,0,0,1,0,0,0,0,0,0.0,129.65079365079364,66.33333333333333,214.07407407407408,0,0,0,0,0,0,36,2388,27,5780,-1,506,8,0,518787.0,422837.8340317558,874365.0,5.0,22298746.25,11878867.87192125,35208251.0,6780404.0,SSL
192.168.137.128-192.168.137.129-8443-57136-6,192.168.137.129,57136,192.168.137.128,8443,6,15/03/2025 09:34:15 AM,3686760,8,6,597.0,1379.0,517.0,0.0,74.625,180.9253496413843,1246.0,0.0,229.83333333333331,500.3480455309751,535.9719645433931,3.79737221842485,283596.92307692306,932368.9163249223,3379003.0,76.0,307757.0,43965.28571428572,87893.52581715804,233805.0,76.0,3686018.0,737203.6,1479919.7905901184,3379104.0,555.0,0,0,0,0,264,188,2.169926981957057,1.627445236467793,0.0,1246.0,131.73333333333332,336.16162495924203,113004.63809523812,0,0,1,0,0,0,0,0,0.0,141.14285714285714,74.625,229.83333333333331,0,0,0,0,0,0,8,597,6,1379,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-57272-6,192.168.137.128,8443,192.168.137.129,57272,6,15/03/2025 09:33:40 AM,37778748,8,11,1507.0,597.0,1246.0,0.0,188.375,429.9740648324866,517.0,0.0,54.27272727272727,155.33453634597228,55.69268732780663,0.5029282600895085,2098819.333333333,8795872.69660496,37342536.0,42.0,37621047.0,5374435.285714285,14097186.956814911,37343400.0,115.0,37778748.0,3777874.8,11793656.45636363,37342536.0,44.0,0,0,0,0,264,336,0.2117592674061088,0.2911689926833997,0.0,1246.0,105.2,292.93193030032364,85809.11578947368,0,0,0,0,1,0,0,0,1.0,110.73684210526316,188.375,54.27272727272727,0,0,0,0,0,0,8,1507,11,597,-1,524,5,0,157702.0,0.0,157702.0,157702.0,37342536.0,0.0,37342536.0,37342536.0,SSL
192.168.137.128-192.168.137.129-8443-53780-6,192.168.137.129,53780,192.168.137.128,8443,6,15/03/2025 09:34:14 AM,4270002,9,7,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,197.0,464.9404979851365,462.7632492912181,3.747070844463305,284666.8,912270.1174058045,3526166.0,19.0,4269983.0,533747.8750000001,1229875.1408916549,3526166.0,375.0,4269839.0,711639.8333333334,1402203.257554256,3526530.0,207.0,0,0,0,0,284,220,2.107727350010609,1.639343494452696,0.0,1246.0,116.23529411764704,317.4792373943067,100793.06617647056,0,0,1,0,0,0,0,0,0.0,123.5,66.33333333333333,197.0,0,0,0,0,0,0,9,597,7,1379,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-55386-6,192.168.137.128,8443,192.168.137.129,55386,6,15/03/2025 09:34:18 AM,208058,4,2,128.0,0.0,88.0,0.0,32.0,41.825032376954994,0.0,0.0,0.0,0.0,615.2130655874804,28.838112449413146,41611.59999999999,71909.00581498815,166166.0,46.0,166464.0,55488.0,95850.01391236206,166166.0,47.0,207965.0,207965.0,0.0,207965.0,207965.0,0,0,0,0,128,52,19.225408299608763,9.61270414980438,0.0,88.0,18.28571428571429,34.16486638694926,1167.2380952380952,0,0,0,0,1,0,0,0,0.0,21.33333333333333,32.0,0.0,0,0,0,0,0,0,4,128,2,0,-1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-48012-6,192.168.137.128,8443,192.168.137.129,48012,6,15/03/2025 09:34:18 AM,185698,3,2,128.0,0.0,88.0,0.0,42.66666666666667,44.06056437828882,0.0,0.0,0.0,0.0,689.2912147680643,26.925438076877512,46424.5,92741.66990265666,185537.0,21.0,161.0,80.5,0.7071067811865476,81.0,80.0,185677.0,185677.0,0.0,185677.0,185677.0,0,0,0,0,96,52,16.155262846126508,10.770175230751004,0.0,88.0,21.333333333333336,36.368484525295614,1322.6666666666663,0,0,0,0,1,0,0,0,0.0,25.6,42.66666666666666,0.0,0,0,0,0,0,0,3,128,2,0,-1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-53482-6,192.168.137.128,8443,192.168.137.129,53482,6,15/03/2025 09:33:41 AM,37185951,14,19,2934.0,1194.0,1246.0,0.0,209.57142857142856,441.8464255103392,517.0,0.0,62.84210526315789,161.99185958899113,111.0096659891796,0.887431922878616,1162060.96875,5957909.784858382,33741464.0,12.0,37023204.0,2847938.769230769,9308172.474171529,33764580.0,214.0,37185951.0,2065886.1666666665,7921633.486382414,33741464.0,12.0,0,0,0,0,464,612,0.3764862703121401,0.510945652566476,0.0,1246.0,121.41176470588236,311.35287567442003,96940.61319073084,0,0,0,0,1,0,0,0,1.0,125.0909090909091,209.57142857142856,62.8421052631579,0,0,0,0,0,0,14,2934,19,1194,-1,524,8,0,2583096.0,0.0,2583096.0,2583096.0,33741464.0,0.0,33741464.0,33741464.0,SSL
192.168.137.128-192.168.137.129-8443-57268-6,192.168.137.129,57268,192.168.137.128,8443,6,15/03/2025 09:34:11 AM,7563390,9,7,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,197.0,464.9404979851365,261.2585097423245,2.1154535201807656,504226.0,1851011.661523542,7190927.0,18.0,7563254.0,945406.75,2525043.0387822106,7190927.0,49.0,7563372.0,1260562.0000000002,2906997.24569928,7191355.0,88.0,0,0,0,0,284,220,1.1899426051016806,0.9255109150790848,0.0,1246.0,116.23529411764704,317.4792373943067,100793.06617647056,0,0,1,0,0,0,0,0,0.0,123.5,66.33333333333333,197.0,0,0,0,0,0,0,9,597,7,1379,-1,506,2,0,136.0,0.0,136.0,136.0,7190927.0,0.0,7190927.0,7190927.0,SSL
192.168.137.128-192.168.137.129-8443-55508-6,192.168.137.129,55508,192.168.137.128,8443,6,15/03/2025 09:34:14 AM,4017847,9,6,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,229.83333333333331,500.3480455309751,491.8056859805762,3.733342757949718,286989.0714285715,916633.4855307356,3449231.0,10.0,4017837.0,502229.625,1198732.0969659016,3449231.0,58.0,4017405.0,803481.0,1487445.9625660356,3449508.0,822.0,0,0,0,0,284,188,2.240005654769831,1.4933371031798872,0.0,1246.0,123.5,326.42855267270966,106555.6,0,0,1,0,0,0,0,0,0.0,131.73333333333332,66.33333333333333,229.83333333333331,0,0,0,0,0,0,9,597,6,1379,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-57252-6,192.168.137.129,57252,192.168.137.128,8443,6,15/03/2025 09:33:59 AM,18875946,9,6,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,229.83333333333331,500.3480455309751,104.68349506827369,0.7946621589190815,1348281.8571428573,4936704.666162764,18498731.0,7.0,18875939.0,2359492.375,6521797.224780428,18498731.0,9.0,18875225.0,3775045.0,8231638.725063346,18499285.0,388.0,0,0,0,0,284,188,0.4767972953514489,0.3178648635676326,0.0,1246.0,123.5,326.42855267270966,106555.6,0,0,1,0,0,0,0,0,0.0,131.73333333333332,66.33333333333333,229.83333333333331,0,0,0,0,0,0,9,597,6,1379,-1,506,2,0,7.0,0.0,7.0,7.0,18498731.0,0.0,18498731.0,18498731.0,SSL
192.168.137.128-192.168.137.129-8443-57342-6,192.168.137.128,8443,192.168.137.129,57342,6,15/03/2025 09:34:12 AM,6787681,6,10,1467.0,597.0,1246.0,0.0,244.5,493.5065349111397,517.0,0.0,59.7,162.63391063640108,304.08028898234903,2.35721154249883,452512.0666666667,1613736.8343244935,6280158.0,51.0,6643225.0,1328645.0,2769642.004153244,6280262.0,594.0,6787681.0,754186.7777777779,2073962.2130307592,6280158.0,59.0,0,0,0,0,200,316,0.8839543284370612,1.4732572140617686,0.0,1246.0,121.41176470588236,316.18033992160423,99970.0073529412,0,0,0,0,1,0,0,0,1.0,129.0,244.5,59.7,0,0,0,0,0,0,6,1467,10,597,-1,524,4,0,144066.0,0.0,144066.0,144066.0,6280158.0,0.0,6280158.0,6280158.0,SSL
192.168.137.128-192.168.137.129-8443-53880-6,192.168.137.129,53880,192.168.137.128,8443,6,15/03/2025 09:34:10 AM,7826268,9,7,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,197.0,464.9404979851365,252.48304811437583,2.044397150723691,521751.2000000001,1796975.6925187306,6988528.0,8.0,7826260.0,978282.5,2438840.278727986,6988528.0,93.0,7826236.0,1304372.6666666665,2795977.491566387,6988848.0,605.0,0,0,0,0,284,220,1.1499733972820765,0.8944237534416148,0.0,1246.0,116.23529411764704,317.4792373943067,100793.06617647056,0,0,1,0,0,0,0,0,0.0,123.5,66.33333333333333,197.0,0,0,0,0,0,0,9,597,7,1379,-1,506,2,0,8.0,0.0,8.0,8.0,6988528.0,0.0,6988528.0,6988528.0,SSL
192.168.137.128-192.168.137.129-8443-57130-6,192.168.137.129,57130,192.168.137.128,8443,6,15/03/2025 09:33:59 AM,18872292,9,7,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,197.0,464.9404979851365,104.70376359161884,0.8478037537782903,1258152.8000000005,4759272.442212064,18459923.0,12.0,18872261.0,2359032.625,6506414.279332071,18459923.0,12.0,18872228.0,3145371.333333333,7503324.681693087,18460082.0,244.0,0,0,0,0,284,220,0.4768896115002883,0.370914142278002,0.0,1246.0,116.23529411764704,317.4792373943067,100793.06617647056,0,0,1,0,0,0,0,0,0.0,123.5,66.33333333333333,197.0,0,0,0,0,0,0,9,597,7,1379,-1,506,2,0,31.0,0.0,31.0,31.0,18459923.0,0.0,18459923.0,18459923.0,SSL
192.168.137.128-192.168.137.129-8443-57368-6,192.168.137.129,57368,192.168.137.128,8443,6,15/03/2025 09:34:06 AM,11915375,9,7,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,197.0,464.9404979851365,165.8361570659757,1.3428028912224752,794358.3333333334,2978130.151067604,11557201.0,8.0,11915278.0,1489409.7500000002,4068840.339424762,11557201.0,86.0,11915367.0,1985894.5,4689921.587005512,11557406.0,379.0,0,0,0,0,284,220,0.7553266263126424,0.587476264909833,0.0,1246.0,116.23529411764704,317.4792373943067,100793.06617647056,0,0,1,0,0,0,0,0,0.0,123.5,66.33333333333333,197.0,0,0,0,0,0,0,9,597,7,1379,-1,506,2,0,97.0,0.0,97.0,97.0,11557201.0,0.0,11557201.0,11557201.0,SSL
192.168.137.128-192.168.137.129-8443-56716-6,192.168.137.129,56716,192.168.137.128,8443,6,15/03/2025 09:33:19 AM,59553244,27,21,1791.0,4313.0,517.0,0.0,66.33333333333333,164.34766151714433,1246.0,0.0,205.3809523809524,437.9339534896189,102.49651555505524,0.8060014329362142,1267090.297872341,5586481.464422947,29514130.0,5.0,59553239.0,2290509.192307692,7415272.468895658,29514130.0,8.0,59553232.0,2977661.6,8390648.929496547,29575816.0,52.0,0,0,0,0,876,684,0.4533758060266205,0.3526256269095937,0.0,1246.0,124.57142857142856,315.6413444612942,99629.45833333336,0,0,1,0,0,0,0,0,0.0,127.16666666666669,66.33333333333333,205.3809523809524,0,0,0,0,0,0,27,1791,21,4313,-1,506,6,0,2286830.5,3234059.6368806344,4573656.0,5.0,27265203.5,3180462.357080257,29514130.0,25016277.0,SSL
192.168.137.128-192.168.137.129-8443-57194-6,192.168.137.129,57194,192.168.137.128,8443,6,15/03/2025 09:34:15 AM,3706981,9,6,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,229.83333333333331,500.3480455309751,533.0483215317263,4.046419444825857,264784.3571428571,880454.1580229715,3313858.0,18.0,3706963.0,463370.37500000006,1155213.3899750714,3313858.0,89.0,3706100.0,741220.0,1441656.5161015296,3314064.0,288.0,0,0,0,0,284,188,2.4278516668955143,1.618567777930343,0.0,1246.0,123.5,326.42855267270966,106555.6,0,0,1,0,0,0,0,0,0.0,131.73333333333332,66.33333333333333,229.83333333333331,0,0,0,0,0,0,9,597,6,1379,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-55740-6,192.168.137.129,55740,192.168.137.128,8443,6,15/03/2025 09:34:14 AM,4060833,9,7,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,197.0,464.9404979851365,486.5996705602028,3.940078304131197,270722.19999999995,906053.8092107524,3526786.0,11.0,4060822.0,507602.7500000001,1226572.3776534754,3526786.0,226.0,4060672.0,676778.6666666666,1403229.0686116314,3526913.0,528.0,0,0,0,0,284,220,2.2162940460737985,1.7237842580573988,0.0,1246.0,116.23529411764704,317.4792373943067,100793.06617647056,0,0,1,0,0,0,0,0,0.0,123.5,66.33333333333333,197.0,0,0,0,0,0,0,9,597,7,1379,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-56714-6,192.168.137.129,56714,192.168.137.128,8443,6,15/03/2025 09:33:36 AM,41974020,17,14,1194.0,2846.0,517.0,0.0,70.23529411764706,170.20521782974396,1246.0,0.0,203.2857142857143,444.327915737124,96.25001369894996,0.738552085313725,1399133.9999999998,5267660.038705526,22648864.0,10.0,41974010.0,2623375.625,7086669.702369748,22648864.0,176.0,41973891.0,3228760.846153846,7790793.024650367,22658394.0,486.0,0,0,0,0,548,452,0.4050124338817201,0.3335396514320048,0.0,1246.0,126.24999999999996,320.4046836273193,102659.16129032258,0,0,1,0,0,0,0,0,0.0,130.32258064516128,70.23529411764706,203.28571428571428,0,0,0,0,0,0,17,1194,14,2846,-1,506,4,0,77136.0,109072.63521158732,154262.0,10.0,20683117.0,2779986.0675942246,22648864.0,18717370.0,SSL
192.168.137.128-192.168.137.129-8443-55350-6,192.168.137.128,8443,192.168.137.129,55350,6,15/03/2025 09:34:18 AM,240991,3,1,128.0,0.0,88.0,0.0,42.66666666666667,44.06056437828882,0.0,0.0,0.0,0.0,531.1401670601806,16.598130220630644,80330.33333333334,139035.76738499102,240875.0,12.0,116.0,58.0,65.05382386916237,104.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,32,12.448597665472985,4.149532555157661,0.0,88.0,25.6,38.94611662284187,1516.7999999999995,0,0,0,0,1,0,0,0,0.0,32.0,42.66666666666666,0.0,0,0,0,0,0,0,3,128,1,0,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-53514-6,192.168.137.129,53514,192.168.137.128,8443,6,15/03/2025 09:33:55 AM,23552591,18,13,1194.0,2846.0,517.0,0.0,66.33333333333331,165.951091306693,1246.0,0.0,218.92307692307693,458.4440099471366,171.53102178864313,1.3162033850118655,785086.3666666667,2983006.78678125,14949071.0,8.0,23552583.0,1385446.0588235296,3904446.132776301,14949071.0,97.0,23552036.0,1962669.6666666665,4586224.764578286,14950752.0,645.0,0,0,0,0,580,420,0.7642471267810832,0.5519562582307823,0.0,1246.0,126.24999999999996,320.40468362731934,102659.1612903226,0,0,1,0,0,0,0,0,0.0,130.32258064516128,66.33333333333333,218.92307692307693,0,0,0,0,0,0,18,1194,13,2846,-1,506,4,0,244130.0,345240.64327364473,488252.0,8.0,11097121.0,5447479.931583043,14949071.0,7245171.0,SSL
192.168.137.128-192.168.137.129-8443-55558-6,192.168.137.128,8443,192.168.137.129,55558,6,15/03/2025 09:34:18 AM,163526,2,1,128.0,0.0,88.0,40.0,64.0,33.94112549695428,0.0,0.0,0.0,0.0,782.7501437080342,18.34570649315705,81763.0,115579.43181206594,163490.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,12.230470995438036,6.115235497719017,0.0,88.0,32.0,41.82503237695499,1749.333333333333,0,0,0,0,1,0,0,0,0.0,42.66666666666666,64.0,0.0,0,0,0,0,0,0,2,128,1,0,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-57028-6,192.168.137.129,57028,192.168.137.128,8443,6,15/03/2025 09:34:15 AM,3752014,9,6,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,229.83333333333331,500.3480455309751,526.6504869118293,3.997852886476436,268001.00000000006,879715.0316446449,3312102.0,9.0,3752005.0,469000.62500000006,1153063.0668205866,3312102.0,72.0,3751522.0,750304.4,1436444.0841245092,3312383.0,771.0,0,0,0,0,284,188,2.3987117318858617,1.5991411545905745,0.0,1246.0,123.5,326.42855267270966,106555.6,0,0,1,0,0,0,0,0,0.0,131.73333333333332,66.33333333333333,229.83333333333331,0,0,0,0,0,0,9,597,6,1379,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-57354-6,192.168.137.128,8443,192.168.137.129,57354,6,15/03/2025 09:34:12 AM,6799359,8,11,1507.0,597.0,1246.0,0.0,188.375,429.9740648324866,517.0,0.0,54.27272727272727,155.33453634597228,309.4409340645199,2.7943810585674327,377742.1666666666,1474720.0470696825,6280563.0,18.0,6655102.0,950728.8571428572,2352124.408917212,6280796.0,93.0,6799359.0,679935.8999999999,1969686.4835781157,6280563.0,104.0,0,0,0,0,264,336,1.1765814983441822,1.6177995602232504,0.0,1246.0,105.2,292.93193030032364,85809.11578947368,0,0,0,0,1,0,0,0,1.0,110.73684210526316,188.375,54.27272727272727,0,0,0,0,0,0,8,1507,11,597,-1,524,5,0,144421.0,0.0,144421.0,144421.0,6280563.0,0.0,6280563.0,6280563.0,SSL
192.168.137.128-192.168.137.129-8443-55544-6,192.168.137.128,8443,192.168.137.129,55544,6,15/03/2025 09:34:18 AM,220718,3,1,128.0,0.0,88.0,0.0,42.66666666666666,44.06056437828882,0.0,0.0,0.0,0.0,579.9255158165623,18.122672369267573,73572.66666666666,94378.28223872976,179991.0,26.0,180017.0,90008.5,127254.47187623705,179991.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,32,13.59200427695068,4.530668092316893,0.0,88.0,25.6,38.94611662284187,1516.8,0,0,0,0,1,0,0,0,0.0,32.0,42.66666666666666,0.0,0,0,0,0,0,0,3,128,1,0,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-53570-6,192.168.137.129,53570,192.168.137.128,8443,6,15/03/2025 09:33:52 AM,26406995,9,6,597.0,1379.0,517.0,0.0,66.33333333333333,171.058469536004,1246.0,0.0,229.83333333333331,500.3480455309751,74.82865808851027,0.5680313114006346,1886213.928571429,6812998.997445482,25549314.0,9.0,26406986.0,3300873.25,8992574.175650656,25549314.0,92.0,26406463.0,5281292.6,11333306.88672842,25549428.0,802.0,0,0,0,0,284,188,0.3408187868403807,0.2272125245602538,0.0,1246.0,123.5,326.42855267270966,106555.6,0,0,1,0,0,0,0,0,0.0,131.73333333333332,66.33333333333333,229.83333333333331,0,0,0,0,0,0,9,597,6,1379,-1,506,2,0,9.0,0.0,9.0,9.0,25549314.0,0.0,25549314.0,25549314.0,SSL
192.168.137.128-192.168.137.129-8443-55486-6,192.168.137.128,8443,192.168.137.129,55486,6,15/03/2025 09:34:18 AM,239521,4,1,128.0,0.0,88.0,0.0,32.0,41.825032376954994,0.0,0.0,0.0,0.0,534.3999064800163,20.87499634687564,59880.24999999999,94873.71401104734,199346.0,5.0,199436.0,66478.66666666666,115066.49295226362,199346.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,32,16.69999707750051,4.174999269375127,0.0,88.0,21.333333333333336,36.368484525295614,1322.6666666666663,0,0,0,0,1,0,0,0,0.0,25.6,32.0,0.0,0,0,0,0,0,0,4,128,1,0,-1,506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
192.168.137.128-192.168.137.129-8443-57158-6,192.168.137.129,57158,192.168.137.128,8443,6,15/03/2025 09:33:55 AM,23142787,18,13,1194.0,2846.0,517.0,0.0,66.33333333333331,165.951091306693,1246.0,0.0,218.92307692307693,458.4440099471366,174.5684303277734,1.3395102327131128,771426.2333333335,3409836.9842888955,18432946.0,14.0,23142773.0,1361339.5882352944,4496742.510896209,18432946.0,238.0,23141860.0,1928488.333333333,5319393.788087808,18455905.0,285.0,0,0,0,0,580,420,0.7777801351237429,0.5617300975893699,0.0,1246.0,126.24999999999996,320.40468362731934,102659.1612903226,0,0,1,0,0,0,0,0,0.0,130.32258064516128,66.33333333333333,218.92307692307693,0,0,0,0,0,0,18,1194,13,2846,-1,506,4,0,4298230.0,0.0,4298230.0,4298230.0,18432946.0,0.0,18432946.0,18432946.0,SSL
